day_count,date,OPEN,CLOSE,daily_change,daily_change_perc
56,23-03-2021,14768.55,14814.75,46.2,0.312826919
57,24-03-2021,14712.45,14549.4,-163.05,-1.108245058
58,25-03-2021,14570.9,14324.9,-246,-1.688296536
59,26-03-2021,14506.3,14507.3,1,0.006893557
60,30-03-2021,14628.5,14845.1,216.6,1.480671292
61,31-03-2021,14811.85,14690.7,-121.15,-0.817926187
62,01-04-2021,14798.4,14867.35,68.95,0.465928749
63,05-04-2021,14837.7,14637.8,-199.9,-1.347243845
64,06-04-2021,14737,14683.5,-53.5,-0.363031825
65,07-04-2021,14716.45,14819.05,102.6,0.697179007
66,08-04-2021,14875.65,14873.8,-1.85,-0.012436431
67,09-04-2021,14882.65,14834.85,-47.8,-0.32117936
68,12-04-2021,14644.65,14310.8,-333.85,-2.279672099
69,13-04-2021,14364.9,14504.8,139.9,0.973901663
70,15-04-2021,14522.4,14581.45,59.05,0.406613232
71,16-04-2021,14599.6,14617.85,18.25,0.125003425
72,19-04-2021,14306.6,14359.45,52.85,0.369409923
73,20-04-2021,14526.7,14296.4,-230.3,-1.585356619
74,22-04-2021,14219.15,14406.15,187,1.315127838
75,23-04-2021,14326.35,14341.35,15,0.104702175
76,26-04-2021,14449.45,14485,35.55,0.246030126
77,27-04-2021,14493.8,14653.05,159.25,1.098745671
78,28-04-2021,14710.5,14864.55,154.05,1.047211176
79,29-04-2021,14979,14894.9,-84.1,-0.5614527
80,30-04-2021,14747.35,14631.1,-116.25,-0.788277216
81,03-05-2021,14481.05,14634.15,153.1,1.057243777
82,04-05-2021,14687.25,14496.5,-190.75,-1.298745511
83,05-05-2021,14604.15,14617.85,13.7,0.093808952
84,06-05-2021,14668.35,14724.8,56.45,0.384842194
85,07-05-2021,14816.85,14823.15,6.3,0.042519159
86,10-05-2021,14928.25,14942.35,14.1,0.094451794
87,11-05-2021,14789.7,14850.75,61.05,0.412787278
88,12-05-2021,14823.55,14696.5,-127.05,-0.857082143
89,14-05-2021,14749.4,14677.8,-71.6,-0.485443476
90,17-05-2021,14756.25,14923.15,166.9,1.131046167
91,18-05-2021,15067.2,15108.1,40.9,0.271450568
92,19-05-2021,15058.6,15030.15,-28.45,-0.188928586
93,20-05-2021,15042.6,14906.05,-136.55,-0.907755308
94,21-05-2021,14987.8,15175.3,187.5,1.251017494
95,24-05-2021,15211.35,15197.7,-13.65,-0.089735625
96,25-05-2021,15291.75,15208.45,-83.3,-0.544738176
97,26-05-2021,15257.05,15301.45,44.4,0.291013007
98,27-05-2021,15323.95,15337.85,13.9,0.090707683
99,28-05-2021,15421.2,15435.65,14.45,0.093702176
100,31-05-2021,15437.75,15582.8,145.05,0.939579926
101,01-06-2021,15629.65,15574.85,-54.8,-0.350615657
102,02-06-2021,15520.35,15576.2,55.85,0.359850132
103,03-06-2021,15655.55,15690.35,34.8,0.222285388
104,04-06-2021,15712.5,15670.25,-42.25,-0.268894193
105,07-06-2021,15725.1,15751.65,26.55,0.168838354
106,08-06-2021,15773.9,15740.1,-33.8,-0.214278016
107,09-06-2021,15766.3,15635.35,-130.95,-0.830568998
108,10-06-2021,15692.1,15737.75,45.65,0.290910713
109,11-06-2021,15796.45,15799.35,2.9,0.018358555
110,14-06-2021,15791.4,15811.85,20.45,0.129500868
111,15-06-2021,15866.95,15869.25,2.3,0.014495539
112,16-06-2021,15847.5,15767.55,-79.95,-0.504495977
113,17-06-2021,15648.3,15691.4,43.1,0.27542928
114,18-06-2021,15756.5,15683.35,-73.15,-0.464252848
115,21-06-2021,15525.85,15746.5,220.65,1.421178229
116,22-06-2021,15840.5,15772.75,-67.75,-0.427701146
117,23-06-2021,15862.8,15686.95,-175.85,-1.108568475
118,24-06-2021,15737.3,15790.45,53.15,0.337732648
119,25-06-2021,15839.35,15860.35,21,0.132581198
120,28-06-2021,15915.35,15814.7,-100.65,-0.632408335
121,29-06-2021,15807.5,15748.45,-59.05,-0.373556856
122,30-06-2021,15776.9,15721.5,-55.4,-0.351146296
123,01-07-2021,15755.05,15680,-75.05,-0.4763552
124,02-07-2021,15705.85,15722.2,16.35,0.104101338
125,05-07-2021,15793.4,15834.35,40.95,0.259285524
126,06-07-2021,15813.75,15818.25,4.5,0.028456249
127,07-07-2021,15819.6,15879.65,60.05,0.379592404
128,08-07-2021,15855.4,15727.9,-127.5,-0.804142437
129,09-07-2021,15688.25,15689.8,1.55,0.009880006
130,12-07-2021,15766.8,15692.6,-74.2,-0.470609128
131,13-07-2021,15794,15812.35,18.35,0.116183361
132,14-07-2021,15808.7,15853.95,45.25,0.286234795
133,15-07-2021,15872.15,15924.2,52.05,0.327932889
134,16-07-2021,15958.35,15923.4,-34.95,-0.219007604
135,19-07-2021,15754.5,15752.4,-2.1,-0.013329525
136,20-07-2021,15703.95,15632.1,-71.85,-0.457528202
137,22-07-2021,15736.6,15824.05,87.45,0.555710891
138,23-07-2021,15856.8,15856.05,-0.75,-0.004729832
139,26-07-2021,15849.3,15824.45,-24.85,-0.156789259
140,27-07-2021,15860.5,15746.45,-114.05,-0.719081996
141,28-07-2021,15761.55,15709.4,-52.15,-0.330868474
142,29-07-2021,15762.7,15778.45,15.75,0.09991943
143,30-07-2021,15800.6,15763.05,-37.55,-0.237649203
144,02-08-2021,15874.9,15885.15,10.25,0.064567336
145,03-08-2021,15951.55,16130.75,179.2,1.123401801
146,04-08-2021,16195.25,16258.8,63.55,0.392399006
147,05-08-2021,16288.95,16294.6,5.65,0.034686091
148,06-08-2021,16304.4,16238.2,-66.2,-0.406025367
149,09-08-2021,16281.35,16258.25,-23.1,-0.141880127
150,10-08-2021,16274.8,16280.1,5.3,0.032565684
151,11-08-2021,16327.3,16282.25,-45.05,-0.275918247
152,12-08-2021,16303.65,16364.4,60.75,0.372615948
153,13-08-2021,16385.7,16529.1,143.4,0.875153335
154,16-08-2021,16518.4,16563.05,44.65,0.27030463
155,17-08-2021,16545.25,16614.6,69.35,0.419153533
156,18-08-2021,16691.95,16568.85,-123.1,-0.737481241
157,20-08-2021,16382.5,16450.5,68,0.415077064
158,23-08-2021,16592.25,16496.45,-95.8,-0.577377993
159,24-08-2021,16561.4,16624.6,63.2,0.38161025
160,25-08-2021,16654,16634.65,-19.35,-0.116188303
161,26-08-2021,16627.95,16636.9,8.95,0.053825036
162,27-08-2021,16642.55,16705.2,62.65,0.376444716
163,30-08-2021,16775.85,16931.05,155.2,0.925139412
164,31-08-2021,16947.5,17132.2,184.7,1.089836259
165,01-09-2021,17185.6,17076.25,-109.35,-0.636288521
166,02-09-2021,17095.4,17234.15,138.75,0.81162184
167,03-09-2021,17262.45,17323.6,61.15,0.354237087
168,06-09-2021,17399.35,17377.8,-21.55,-0.123855201
169,07-09-2021,17401.55,17362.1,-39.45,-0.226703943
170,08-09-2021,17375.75,17353.5,-22.25,-0.128052027
171,09-09-2021,17312.85,17369.25,56.4,0.325769587
172,13-09-2021,17363.55,17355.3,-8.25,-0.047513325
173,14-09-2021,17420.35,17380,-40.35,-0.231625656
174,15-09-2021,17387.65,17519.45,131.8,0.758009277
175,16-09-2021,17539.2,17629.5,90.3,0.514846743
176,17-09-2021,17709.65,17585.15,-124.5,-0.703006553
177,20-09-2021,17443.85,17396.9,-46.95,-0.269149299
178,21-09-2021,17450.5,17562,111.5,0.638950173
179,22-09-2021,17580.9,17546.65,-34.25,-0.19481369
180,23-09-2021,17670.85,17822.95,152.1,0.86073958
181,24-09-2021,17897.45,17853.2,-44.25,-0.247241926
182,27-09-2021,17932.2,17855.1,-77.1,-0.429952822
183,28-09-2021,17906.45,17748.6,-157.85,-0.881525931
184,29-09-2021,17657.95,17711.3,53.35,0.302130202
185,30-09-2021,17718.9,17618.15,-100.75,-0.568601888
186,01-10-2021,17531.9,17532.05,0.15,0.000855583
187,04-10-2021,17615.55,17691.25,75.7,0.429733957
188,05-10-2021,17661.35,17822.3,160.95,0.911311989
189,06-10-2021,17861.5,17646,-215.5,-1.206505613
190,07-10-2021,17810.55,17790.35,-20.2,-0.113415925
191,08-10-2021,17886.85,17895.2,8.35,0.046682339
192,11-10-2021,17867.55,17945.95,78.4,0.438784277
193,12-10-2021,17915.8,17991.95,76.15,0.425043816
194,13-10-2021,18097.85,18161.75,63.9,0.353080615
195,14-10-2021,18272.85,18338.55,65.7,0.359549824
196,18-10-2021,18500.1,18477.05,-23.05,-0.124593921
197,19-10-2021,18602.35,18418.75,-183.6,-0.986972076
198,20-10-2021,18439.9,18266.6,-173.3,-0.939809869
199,21-10-2021,18382.7,18178.1,-204.6,-1.113002987
200,22-10-2021,18230.7,18114.9,-115.8,-0.635192286
201,25-10-2021,18229.5,18125.4,-104.1,-0.571052415
202,26-10-2021,18154.5,18268.4,113.9,0.627392657
203,27-10-2021,18295.85,18210.95,-84.9,-0.464039659
204,28-10-2021,18187.65,17857.25,-330.4,-1.81661732
205,29-10-2021,17833.05,17671.65,-161.4,-0.905061108
206,01-11-2021,17783.15,17929.65,146.5,0.823813554
207,02-11-2021,17970.9,17888.95,-81.95,-0.456015002
208,03-11-2021,17947.95,17829.2,-118.75,-0.661635451
209,04-11-2021,17935.05,17916.8,-18.25,-0.101756059
210,08-11-2021,18040.2,18068.55,28.35,0.157149034
211,09-11-2021,18084.35,18044.25,-40.1,-0.221738686
212,10-11-2021,17973.45,18017.2,43.75,0.243414592
213,11-11-2021,17967.45,17873.6,-93.85,-0.522333442
214,12-11-2021,17977.6,18102.75,125.15,0.69614409
215,15-11-2021,18140.95,18109.45,-31.5,-0.1736403
216,16-11-2021,18127.05,17999.2,-127.85,-0.705299539
217,17-11-2021,17939.35,17898.65,-40.7,-0.226875556
218,18-11-2021,17890.55,17764.8,-125.75,-0.702885043
219,22-11-2021,17796.25,17416.55,-379.7,-2.133595561
220,23-11-2021,17281.75,17503.35,221.6,1.282277547
221,24-11-2021,17550.05,17415.05,-135,-0.769228578
222,25-11-2021,17417.3,17536.25,118.95,0.682941673
223,26-11-2021,17338.75,17026.45,-312.3,-1.801167904
224,29-11-2021,17055.8,17053.95,-1.85,-0.01084675
225,30-11-2021,17051.15,16983.2,-67.95,-0.398506846
226,01-12-2021,17104.4,17166.9,62.5,0.365403054
227,02-12-2021,17183.2,17401.65,218.45,1.271299874
228,03-12-2021,17424.9,17196.7,-228.2,-1.309620141
229,06-12-2021,17209.05,16912.25,-296.8,-1.724673936
230,07-12-2021,17044.1,17176.7,132.6,0.777981824
231,08-12-2021,17315.25,17469.75,154.5,0.892277039
232,09-12-2021,17524.4,17516.85,-7.55,-0.043082787
233,10-12-2021,17476.05,17511.3,35.25,0.201704619
234,13-12-2021,17619.1,17368.25,-250.85,-1.423739011
235,14-12-2021,17283.2,17324.9,41.7,0.241274764
236,15-12-2021,17323.65,17221.4,-102.25,-0.590233582
237,16-12-2021,17373,17248.4,-124.6,-0.717204858
238,17-12-2021,17276,16985.2,-290.8,-1.683260014
239,20-12-2021,16824.25,16614.2,-210.05,-1.248495475
240,21-12-2021,16773.15,16770.85,-2.3,-0.013712392
241,22-12-2021,16865.55,16955.45,89.9,0.533039243
242,23-12-2021,17066.8,17072.6,5.8,0.033984109
243,24-12-2021,17149.5,17003.75,-145.75,-0.849879005
244,27-12-2021,16937.75,17086.25,148.5,0.876739827
245,28-12-2021,17177.6,17233.25,55.65,0.323968424
246,29-12-2021,17220.1,17213.6,-6.5,-0.037746587
247,30-12-2021,17201.45,17203.95,2.5,0.014533658
248,31-12-2021,17244.5,17354.05,109.55,0.635275015
